,Exams,Percentage,Solution_code1,Solution_code2,Time_code1,Time_code2
1938,14,0.19,2.0,,0.000183,
1939,14,0.2,2.0,,0.000193,
1940,14,0.21,3.0,,0.0002,
1941,14,0.22,3.0,,0.000195,
1942,14,0.23,3.0,,0.000161,
1943,14,0.24,3.0,,0.000165,
1944,14,0.25,3.0,,0.000147,
1945,14,0.26,3.0,,0.000179,
1946,14,0.27,3.0,,0.000133,
1947,14,0.28,3.0,,0.000337,
1948,14,0.29,3.0,,0.000374,
1949,14,0.3,3.0,,0.000343,
1950,14,0.31,3.0,,0.000354,
1951,14,0.32,3.0,,0.000373,
1952,14,0.33,3.0,,0.0004,
1953,14,0.34,3.0,,0.000352,
1954,14,0.35000000000000003,3.0,,0.000416,
1955,14,0.36,3.0,,0.000385,
1956,14,0.37,3.0,,0.000389,
1957,14,0.38,3.0,,0.000307,
1958,14,0.39,3.0,,0.000366,
1959,14,0.4,3.0,,0.00027,
1960,14,0.41000000000000003,3.0,,0.000256,
1961,14,0.42,4.0,,0.000428,
1962,14,0.43,4.0,,0.000401,
1963,14,0.44,4.0,,0.00029,
1964,14,0.45,4.0,,0.000269,
1965,14,0.46,4.0,,0.000237,
1966,14,0.47000000000000003,4.0,,0.000154,
1967,14,0.48,4.0,,0.000136,
1968,14,0.49,4.0,,0.000135,
1969,14,0.5,4.0,,0.000247,
1970,14,0.51,4.0,,0.000152,
1971,14,0.52,4.0,,0.000153,
1972,14,0.53,4.0,,0.000163,
1973,14,0.54,4.0,,0.000167,
1974,14,0.55,5.0,,0.000277,
1975,14,0.56,5.0,,0.000242,
1976,14,0.5700000000000001,5.0,,0.000234,
1977,14,0.58,5.0,,0.000231,
1978,14,0.59,5.0,,0.000222,
1979,14,0.6,5.0,,0.000286,
1980,14,0.61,5.0,,0.000287,
1981,14,0.62,5.0,,0.000218,
1982,14,0.63,5.0,,0.000248,
1983,14,0.64,5.0,,0.000276,
1984,14,0.65,5.0,,0.000272,
1985,14,0.66,5.0,,0.000275,
1986,14,0.67,5.0,,0.000274,
1987,14,0.68,5.0,,0.000274,
1988,14,0.6900000000000001,5.0,,0.000229,
1989,14,0.7000000000000001,5.0,,0.000239,
1990,14,0.71,5.0,,0.000199,
1991,14,0.72,5.0,,0.000557,
1992,14,0.73,6.0,,0.003346,
1993,14,0.74,6.0,,0.00159,
1994,14,0.75,6.0,,0.00157,
1995,14,0.76,6.0,,0.001275,
1996,14,0.77,6.0,,0.000772,
1997,14,0.78,6.0,,0.000795,
1998,14,0.79,6.0,,0.000772,
1999,14,0.8,6.0,,0.000727,
2000,14,0.81,7.0,,0.009913,
2001,14,0.8200000000000001,7.0,,0.009078,
2002,14,0.8300000000000001,7.0,,0.009827,
2003,14,0.84,7.0,,0.010034,
2004,14,0.85,7.0,,0.010743,
2005,14,0.86,7.0,,0.008491,
2006,14,0.87,7.0,,0.006615,
2007,14,0.88,7.0,,0.004863,
2008,14,0.89,7.0,,0.002613,
2009,14,0.9,7.0,,0.002723,
2010,14,0.91,7.0,,0.002667,
2011,14,0.92,7.0,,0.001209,
2012,14,0.93,8.0,,0.014905,
2013,14,0.9400000000000001,9.0,,0.097411,
2014,14,0.9500000000000001,9.0,,0.073807,
2015,14,0.96,12.0,,46.831595,
2016,14,0.97,12.0,,19.509312,
2017,14,0.98,13.0,,130.185015,
2018,14,0.99,-1.0,,300.000001,
2019,14,1.0,-1.0,,300.000001,
